time,Year,Month,Day,tas
1985-10-31 12:00:00,1985,10,31,18.647739125871567
1985-11-01 12:00:00,1985,11,1,18.443926838866616
1985-11-02 12:00:00,1985,11,2,18.34421087296414
1985-11-03 12:00:00,1985,11,3,17.97629789876163
1985-11-04 12:00:00,1985,11,4,17.828893465017302
1985-11-05 12:00:00,1985,11,5,17.95040678484304
1985-11-06 12:00:00,1985,11,6,18.54247767863484
1985-11-07 12:00:00,1985,11,7,18.50698521927626
1985-11-08 12:00:00,1985,11,8,17.75501544368143
1985-11-09 12:00:00,1985,11,9,17.93082865211153
1985-11-10 12:00:00,1985,11,10,18.55211031480428
1985-11-11 12:00:00,1985,11,11,18.78478461894929
1985-11-12 12:00:00,1985,11,12,18.741931876130366
1985-11-13 12:00:00,1985,11,13,18.16980553372241
1985-11-14 12:00:00,1985,11,14,17.562524835576085
1985-11-15 12:00:00,1985,11,15,17.648476374206666
1985-11-16 12:00:00,1985,11,16,17.96088300797925
1985-11-17 12:00:00,1985,11,17,17.954306528557538
1985-11-18 12:00:00,1985,11,18,17.235759894210787
1985-11-19 12:00:00,1985,11,19,17.43550289985717
1985-11-20 12:00:00,1985,11,20,18.04920152145371
1985-11-21 12:00:00,1985,11,21,17.959815394881844
1985-11-22 12:00:00,1985,11,22,18.05371244278126
1985-11-23 12:00:00,1985,11,23,18.07050922506278
1985-11-24 12:00:00,1985,11,24,17.85483659754152
1985-11-25 12:00:00,1985,11,25,17.763042304376995
1985-11-26 12:00:00,1985,11,26,18.381219412618748
1985-11-27 12:00:00,1985,11,27,18.399219898269507
1985-11-28 12:00:00,1985,11,28,18.466200409236933
1985-11-29 12:00:00,1985,11,29,18.69443513396908
1985-11-30 12:00:00,1985,11,30,18.41153241126193
1985-12-01 12:00:00,1985,12,1,18.144341828491747
1985-12-02 12:00:00,1985,12,2,18.18381599340381
1985-12-03 12:00:00,1985,12,3,18.43498829408901
1985-12-04 12:00:00,1985,12,4,17.870396941337958
1985-12-05 12:00:00,1985,12,5,17.727551129287576
1985-12-06 12:00:00,1985,12,6,18.05174446993169
1985-12-07 12:00:00,1985,12,7,17.74795535303184
1985-12-08 12:00:00,1985,12,8,17.680900773188966
1985-12-09 12:00:00,1985,12,9,17.44463540843634
1985-12-10 12:00:00,1985,12,10,17.57822079339212
1985-12-11 12:00:00,1985,12,11,17.747497471959093
1985-12-12 12:00:00,1985,12,12,17.373526897221495
1985-12-13 12:00:00,1985,12,13,17.307204788126057
1985-12-14 12:00:00,1985,12,14,17.724513529911064
1985-12-15 12:00:00,1985,12,15,18.01651169270548
1985-12-16 12:00:00,1985,12,16,17.951596215417226
1985-12-17 12:00:00,1985,12,17,17.883415296447083
1985-12-18 12:00:00,1985,12,18,17.657019352527755
1985-12-19 12:00:00,1985,12,19,17.976092497473473
1985-12-20 12:00:00,1985,12,20,18.288532713488053
1985-12-21 12:00:00,1985,12,21,18.68762307890313
1985-12-22 12:00:00,1985,12,22,18.656506185134617
1985-12-23 12:00:00,1985,12,23,18.72397115700562
1985-12-24 12:00:00,1985,12,24,18.82378552210821
1985-12-25 12:00:00,1985,12,25,17.83925609179795
1985-12-26 12:00:00,1985,12,26,18.2605009882717
1985-12-27 12:00:00,1985,12,27,18.99783150543891
1985-12-28 12:00:00,1985,12,28,18.81945744683759
1985-12-29 12:00:00,1985,12,29,18.501343153509538
1985-12-30 12:00:00,1985,12,30,19.024407933172142
1985-12-31 12:00:00,1985,12,31,19.26428591154672
1986-01-01 12:00:00,1986,1,1,19.076371245835162
1986-01-02 12:00:00,1986,1,2,19.24730689511273
1986-01-03 12:00:00,1986,1,3,19.472085486885135
1986-01-04 12:00:00,1986,1,4,19.86954640868339
1986-01-05 12:00:00,1986,1,5,19.504168159997903
1986-01-06 12:00:00,1986,1,6,18.78035749113252
1986-01-07 12:00:00,1986,1,7,18.600973213032034
1986-01-08 12:00:00,1986,1,8,18.9038275118848
1986-01-09 12:00:00,1986,1,9,19.267717365513306
1986-01-10 12:00:00,1986,1,10,19.127304229878405
1986-01-11 12:00:00,1986,1,11,18.773819630039952
1986-01-12 12:00:00,1986,1,12,18.47828130293118
1986-01-13 12:00:00,1986,1,13,18.233672482249005
1986-01-14 12:00:00,1986,1,14,18.038226452736808
1986-01-15 12:00:00,1986,1,15,18.31161559598263
1986-01-16 12:00:00,1986,1,16,18.29329030960588
1986-01-17 12:00:00,1986,1,17,18.007914367416333
1986-01-18 12:00:00,1986,1,18,18.27273001498031
1986-01-19 12:00:00,1986,1,19,18.794496259511845
1986-01-20 12:00:00,1986,1,20,18.745505455920863
1986-01-21 12:00:00,1986,1,21,18.145172527994305
1986-01-22 12:00:00,1986,1,22,18.687701886894104
1986-01-23 12:00:00,1986,1,23,19.021687814773088
1986-01-24 12:00:00,1986,1,24,18.63909731128001
1986-01-25 12:00:00,1986,1,25,18.657303483660485
1986-01-26 12:00:00,1986,1,26,18.593682364637516
1986-01-27 12:00:00,1986,1,27,18.414522625769905
1986-01-28 12:00:00,1986,1,28,18.526254852643206
1986-01-29 12:00:00,1986,1,29,18.678292968715937
1986-01-30 12:00:00,1986,1,30,18.987134518932862
1986-01-31 12:00:00,1986,1,31,19.38731726187092
1986-02-01 12:00:00,1986,2,1,19.012427834439166
1986-02-02 12:00:00,1986,2,2,18.568553655646724
1986-02-03 12:00:00,1986,2,3,18.021901632947447
1986-02-04 12:00:00,1986,2,4,18.560030852642456
1986-02-05 12:00:00,1986,2,5,19.47563473684346
1986-02-06 12:00:00,1986,2,6,19.51422235962167
1986-02-07 12:00:00,1986,2,7,20.006612517117674
1986-02-08 12:00:00,1986,2,8,19.522445606821975
1986-02-09 12:00:00,1986,2,9,19.10153455287218
1986-02-10 12:00:00,1986,2,10,19.126981482328745
1986-02-11 12:00:00,1986,2,11,19.475150731753843
1986-02-12 12:00:00,1986,2,12,19.447232870793187
1986-02-13 12:00:00,1986,2,13,19.705799900573652
1986-02-14 12:00:00,1986,2,14,20.257140794249267
1986-02-15 12:00:00,1986,2,15,20.128122592926275
1986-02-16 12:00:00,1986,2,16,19.779761999442144
1986-02-17 12:00:00,1986,2,17,18.56890906355494
1986-02-18 12:00:00,1986,2,18,17.626171591470666
1986-02-19 12:00:00,1986,2,19,18.53652980368679
1986-02-20 12:00:00,1986,2,20,18.778985149652158
1986-02-21 12:00:00,1986,2,21,18.691527572625887
1986-02-22 12:00:00,1986,2,22,18.39622631866422
1986-02-23 12:00:00,1986,2,23,19.084404937859517
1986-02-24 12:00:00,1986,2,24,19.232729642234744
1986-02-25 12:00:00,1986,2,25,19.385429474637135
1986-02-26 12:00:00,1986,2,26,19.199242076760527
1986-02-27 12:00:00,1986,2,27,19.410001987165458
1986-02-28 12:00:00,1986,2,28,19.301599338079257
1986-03-01 12:00:00,1986,3,1,19.619376330285206
1986-03-02 12:00:00,1986,3,2,19.938737597082422
1986-03-03 12:00:00,1986,3,3,19.738508593847655
1986-03-04 12:00:00,1986,3,4,19.96430984150595
1986-03-05 12:00:00,1986,3,5,19.995697335215027
1986-03-06 12:00:00,1986,3,6,20.61505263640845
1986-03-07 12:00:00,1986,3,7,19.7975332278927
1986-03-08 12:00:00,1986,3,8,18.87984938019224
1986-03-09 12:00:00,1986,3,9,18.503477463267245
1986-03-10 12:00:00,1986,3,10,18.257335981569895
1986-03-11 12:00:00,1986,3,11,18.165329833658234
1986-03-12 12:00:00,1986,3,12,18.5075476302967
1986-03-13 12:00:00,1986,3,13,18.53430525976421
1986-03-14 12:00:00,1986,3,14,18.552639769769257
1986-03-15 12:00:00,1986,3,15,18.279552552058817
1986-03-16 12:00:00,1986,3,16,17.770668994297978
1986-03-17 12:00:00,1986,3,17,18.758792182685
1986-03-18 12:00:00,1986,3,18,19.386208977977958
1986-03-19 12:00:00,1986,3,19,19.516462700219165
1986-03-20 12:00:00,1986,3,20,19.632003976019064
1986-03-21 12:00:00,1986,3,21,19.35567961129334
1986-03-22 12:00:00,1986,3,22,19.720164320242816
1986-03-23 12:00:00,1986,3,23,19.913356661070168
1986-03-24 12:00:00,1986,3,24,19.93856250494764
1986-03-25 12:00:00,1986,3,25,20.339179144332945
1986-03-26 12:00:00,1986,3,26,20.63802442079009
1986-03-27 12:00:00,1986,3,27,20.257240811959832
1986-03-28 12:00:00,1986,3,28,19.833240043557794
1986-03-29 12:00:00,1986,3,29,19.96380970118338
1986-03-30 12:00:00,1986,3,30,19.826667167786923
1986-03-31 12:00:00,1986,3,31,19.758410246005496
1986-04-01 12:00:00,1986,4,1,18.939819204182072
1986-04-02 12:00:00,1986,4,2,18.35624257494544
1986-04-03 12:00:00,1986,4,3,18.542457696113274
1986-04-04 12:00:00,1986,4,4,19.508732384272662
1986-04-05 12:00:00,1986,4,5,19.332225446908865
1986-04-06 12:00:00,1986,4,6,18.743865368407114
1986-04-07 12:00:00,1986,4,7,18.88184098681188
1986-04-08 12:00:00,1986,4,8,19.318642200860438
1986-04-09 12:00:00,1986,4,9,19.447417606649992
1986-04-10 12:00:00,1986,4,10,19.13523897841435
1986-04-11 12:00:00,1986,4,11,19.009565822120976
1986-04-12 12:00:00,1986,4,12,19.107167221741236
1986-04-13 12:00:00,1986,4,13,19.237763485082326
1986-04-14 12:00:00,1986,4,14,19.080673750430492
1986-04-15 12:00:00,1986,4,15,18.837708376985404
1986-04-16 12:00:00,1986,4,16,18.643111526765495
1986-04-17 12:00:00,1986,4,17,19.016197462538855
1986-04-18 12:00:00,1986,4,18,18.13001147891964
1986-04-19 12:00:00,1986,4,19,17.68943472244456
1986-04-20 12:00:00,1986,4,20,17.928380680665555
1986-04-21 12:00:00,1986,4,21,18.48405124407725
1986-04-22 12:00:00,1986,4,22,18.59596084321271
1986-04-23 12:00:00,1986,4,23,18.806274753822834
1986-04-24 12:00:00,1986,4,24,19.14773809154127
1986-04-25 12:00:00,1986,4,25,19.240887752952517
1986-04-26 12:00:00,1986,4,26,19.281292342350298
1986-04-27 12:00:00,1986,4,27,19.428525731967
1986-04-28 12:00:00,1986,4,28,19.610436787244794
1986-04-29 12:00:00,1986,4,29,19.155548169330586
1986-04-30 12:00:00,1986,4,30,19.116328062329387
1986-05-01 12:00:00,1986,5,1,19.33116803229467
1986-05-02 12:00:00,1986,5,2,19.660096417359682
1986-05-03 12:00:00,1986,5,3,19.345419173510493
1986-05-04 12:00:00,1986,5,4,19.373988957637096
1986-05-05 12:00:00,1986,5,5,19.90488277714229
1986-05-06 12:00:00,1986,5,6,19.74028620774874
1986-05-07 12:00:00,1986,5,7,20.12205692672302
1986-05-08 12:00:00,1986,5,8,19.789186919823123
1986-05-09 12:00:00,1986,5,9,19.728552503883407
1986-05-10 12:00:00,1986,5,10,19.7031465613577
1986-05-11 12:00:00,1986,5,11,19.3255608623856
1986-05-12 12:00:00,1986,5,12,19.141943676147548
1986-05-13 12:00:00,1986,5,13,19.058392545378524
1986-05-14 12:00:00,1986,5,14,19.155229069277766
